# id    npts   len        ngal1   ngal2   lum1       lum2       xmin        ymin       zmin        xlen      ylen      zlen     
  10157 8      3.5423     7       7       6.57156    6.57156    -70.9467    288.9045   -71.6644    2.3637    2.3441    0.8959   
  10158 12     5.51637    3       4       2.09129    2.34861    68.6119     153.6384   -40.9776    4.7292    2.6051    0.8145   
  10159 8      3.5659     4       4       12.66519   12.66519   -95.6144    326.6765   168.6259    1.5196    1.0561    2.9286   
  10160 23     11.28245   14      24      14.89959   22.80126   -19.4044    160.9192   102.5053    6.3049    2.0608    8.3595   
  10161 12     5.53741    3       4       6.31724    6.84224    -47.8404    172.6809   57.2146     1.1602    1.7921    5.0082   
  10162 17     8.10472    9       9       9.23482    9.23482    117.3287    116.5802   -17.0851    6.1989    4.6604    1.6188   
  10163 11     5.07379    38      61      38.20177   57.51011   -69.8896    173.4583   -7.64       0.2604    2.6405    4.2495   
  10164 14     6.65767    6       6       8.23773    8.23773    32.5332     203.6387   -137.2285   0.6892    5.1311    3.8194   
  10165 7      3.28259    4       5       5.2301     5.97979    91.4811     186.9705   67.156      2.4665    0.1587    2.0923   
  10166 18     8.55053    6       10      7.24003    12.07933   183.5616    163.4019   -7.3311     7.4194    3.7417    1.3991   
  10167 9      4.03617    12      15      14.97721   17.83635   -197.605    166.377    20.6679     2.3182    3.2007    0.3819   
  10168 7      3.05206    4       5       1.98161    3.09303    -118.8512   200.6067   -81.8047    0.2885    0.4809    2.9722   
  10169 9      4.07917    10      11      17.74816   21.29727   57.0319     368.9935   -68.7802    3.729     1.1156    0.9263   
  10170 10     4.52701    3       3       1.73785    1.73785    180.6551    148.9071   90.9109     0.5172    2.8959    3.4031   
  10171 10     4.56162    3       3       2.23887    2.23887    155.0062    199.9803   51.4798     1.8877    3.5821    2.0825   
  10172 17     8.03105    7       8       11.25553   12.03823   105.6359    286.9237   59.0286     0.8712    2.9746    7.3423   
  10173 10     4.59586    5       12      0.51281    3.81103    -13.8213    69.8569    0.3804      4.1554    0.3058    1.6723   
  10174 7      3.05627    2       2       1.71617    1.71617    -79.4052    241.3051   -55.9413    2.6934    1.398     0.3479   
  10175 7      3.07664    5       5       6.76126    6.76126    -203.9708   258.7284   -115.9491   2.4279    1.5241    0.8678   
  10176 21     10.05205   5       6       8.13555    9.01134    96.9254     161.4382   97.6344     9.5512    0.707     2.0063   
  10177 21     10.03459   9       9       12.05304   12.05304   -26.9522    238.0355   -140.0279   6.4237    7.4529    0.8467   
  10178 9      4.15024    3       3       1.60677    1.60677    8.9202      172.3465   -67.2157    0.7846    3.3913    2.2293   
  10179 14     6.55011    3       3       1.27967    1.27967    66.7918     91.8931    76.2292     5.5625    0.556     3.1456   
  10180 14     6.52653    5       6       4.50325    5.70463    87.8903     244.4469   -98.0609    3.1397    4.2567    3.6841   
  10181 22     10.55184   6       6       6.22294    6.22294    66.8441     211.2702   -102.59     4.3167    5.8697    7.2102   
  10182 9      4.07741    11      17      7.72705    9.9488     58.2564     160.8917   51.0115     0.5927    1.7709    3.437    
  10183 14     6.57783    6       7       10.49313   11.27844   110.7821    241.5357   56.6117     4.6097    2.0891    3.4896   
  10184 20     9.50998    6       7       3.16895    4.08551    -92.5818    157.9587   -101.4852   1.4869    1.7197    9.1618   
  10185 15     7.04008    3       6       2.82871    6.46675    32.467      198.1308   -97.855     0.5988    6.0716    3.2596   
  10186 11     5.06297    3       8       2.53727    8.1928     121.9344    162.0275   128.7332    4.3227    2.0542    1.3083   
  10187 8      3.53777    3       7       2.97219    9.66404    -21.3034    255.592    170.1188    0.6184    1.0743    3.2503   
  10188 12     5.50496    4       4       3.0193     3.0193     100.5572    105.311    77.5211     0.2209    2.9359    4.6393   
  10189 11     5.21417    3       7       1.47426    3.65847    -169.6674   120.8665   -37.73      2.3795    4.4181    1.0255   
  10190 48     23.58394   16      16      29.11417   29.11417   -0.5765     302.9942   -197.6263   12.9359   16.9066   6.4073   
  10191 23     11.03787   6       9       7.38669    9.3029     -97.105     204.9568   -3.5739     4.1901    1.628     9.6364   
  10192 15     7.00198    7       7       3.52861    3.52861    -20.8927    167.7332   30.983      4.6504    3.6751    3.6969   
  10193 20     9.56708    9       11      10.13849   13.59474   -19.5981    235.1792   152.823     3.5925    7.0586    5.2209   
  10194 6      3.09879    7       10      5.07699    6.79976    41.7491     125.9199   -40.3005    0.791     0.6506    2.6695   
  10195 13     6.00973    4       4       3.14499    3.14499    -48.5577    236.2972   134.1033    5.1353    2.3466    1.9752   
  10196 10     4.62415    3       3       6.09774    6.09774    83.3258     372.1      -80.4691    2.47      2.1795    3.0686   
  10197 14     6.56325    3       7       5.09906    7.59728    7.5577      156.3387   14.247      0.39      1.1953    6.3778   
  10198 7      3.00368    3       3       7.46424    7.46424    127.0087    335.7887   199.8295    2.7185    0.1334    1.2675   
  10199 8      3.52779    3       3       1.80173    1.80173    46.772      184.9243   113.7982    2.225     1.4199    2.3297   
  10200 9      4.02717    3       5       2.13747    3.66697    198.1649    199.651    -38.387     3.8746    0.9289    0.1695   
  10201 8      3.54332    27      42      30.39466   43.01617   -75.7088    211.7126   -12.2828    1.9107    0.5792    2.9016   
  10202 7      3.00266    8       13      14.007     21.97832   178.4371    261.3593   141.045     2.1897    1.2927    1.5916   
  10203 13     6.02276    4       4       4.67653    4.67653    -283.5458   166.6846   -75.0772    1.8698    5.5155    1.3446   
  10204 5      2.02446    2       2       1.72479    1.72479    -18.6857    185.871    -6.7223     1.1017    0.6307    1.5726   
  10205 8      3.56233    2       5       0.25915    1.48831    -75.3482    51.7308    -3.4988     0.7276    2.0677    2.7366   
  10206 6      2.51547    3       3       2.24425    2.24425    82.5233     176.0841   -114.1839   2.3429    0.3845    0.7527   
  10207 15     7.03574    3       8       0.71628    4.34134    -70.5555    66.932     6.1216      0.2522    6.3546    2.7284   
  10208 6      2.54529    2       2       2.86199    2.86199    4.3001      169.4139   81.1066     0.19      0.2663    2.4935   
  10209 7      3.04773    5       7       10.0181    13.19585   -8.4645     318.6283   -171.879    1.4272    1.0691    2.3922   
  10210 10     4.52815    18      21      16.51061   20.19932   -7.2876     197.7135   -56.0598    2.8773    1.4627    2.9448   
  10211 10     4.59911    3       3       7.50173    7.50173    5.9572      327.5196   -103.3966   2.7061    3.1452    1.9299   
  10212 6      2.56137    2       2       2.04978    2.04978    -9.2761     195.2617   117.4005    1.9145    0.5754    1.586    
  10213 16     7.59325    5       9       8.85444    15.03947   -122.0598   385.1903   -131.618    6.7495    3.2467    0.3163   
  10214 14     6.52386    3       7       4.118      10.047     -2.9243     189.6523   -19.2148    6.3909    0.7703    0.7335   
  10215 19     9.02454    6       6       9.55719    9.55719    -133.4654   279.7261   -154.4518   7.9509    3.1461    2.277    
  10216 14     6.54056    4       4       2.11803    2.11803    -173.5586   171.0823   27.5239     4.609     4.3077    0.8056   
  10217 6      2.51169    4       5       7.09403    7.804      -59.0564    239.3043   128.8053    2.4769    0.2053    0.3286   
  10218 25     12.19017   7       9       8.65331    9.62382    7.3662      220.6901   47.1262     3.9722    2.1274    10.7145  
  10219 11     5.04216    3       5       2.79809    4.34133    -42.4729    166.7033   -77.6514    4.2243    0.8935    2.4567   
  10220 5      2.04415    12      27      5.94622    14.49122   -74.0844    75.363     -35.6665    1.8742    0.374     0.6615   
  10221 10     4.58825    3       5       1.74104    4.32807    67.7995     182.1729   -31.4933    0.5735    4.1266    1.713    
  10222 6      2.56133    2       4       1.68857    3.18125    0.0399      272.6008   149.9659    0.912     2.0507    1.1729   
  10223 5      2.07173    4       4       3.7639     3.7639     -32.7144    207.2233   -35.6789    1.3847    1.2624    0.8189   
  10224 13     6.03012    3       6       1.55064    3.1633     56.9967     143.4331   83.5387     5.4679    0.6175    2.1203   
  10225 7      3.03054    3       7       1.49855    4.3207     -77.1069    185.7249   101.6116    1.4006    2.1539    1.5882   
  10226 6      2.52009    3       4       1.4439     1.77509    -85.3753    117.9399   -80.2413    2.2746    0.2986    0.9938   
  10227 11     5.00206    2       3       2.87485    2.96392    7.9548      85.671     49.962      1.106     4.6461    1.4605   
  10228 14     6.53174    4       6       5.36787    7.03463    -92.7132    237.9116   -55.9972    5.6988    2.1972    2.1945   
  10229 10     4.5256     3       3       3.99638    3.99638    148.4015    198.4753   -127.1555   1.1279    3.4974    2.6194   
  10230 27     13.06447   13      28      14.92715   45.80576   -17.0179    263.301    153.8241    10.9239   3.2259    5.3768   
  10231 9      4.10278    3       5       3.25541    4.67067    199.8995    165.2462   14.5828     3.5824    0.7633    1.7014   
  10232 13     6.007      4       8       5.69967    12.33599   101.8539    263.4021   53.4089     3.9144    2.2537    3.9251   
  10233 13     6.12844    3       3       5.1309     5.1309     142.4635    175.1988   -116.9115   5.2482    2.195     1.249    
  10234 5      2.0118     3       4       3.79017    5.22963    103.0048    250.2052   -90.1735    1.0698    0.4446    1.6392   
  10235 5      2.10164    2       3       1.07136    1.36168    121.3732    65.2544    8.8216      0.8311    0.9043    1.6997   
  10236 10     4.51753    2       2       0.99198    0.99198    -169.4324   142.4178   -55.8631    4.1115    0.4466    1.6531   
  10237 11     5.00886    3       3       4.07104    4.07104    191.4046    157.3405   -53.9036    1.9929    4.4461    1.0524   
  10238 27     13.06154   5       5       3.05896    3.05896    -8.1766     183.2694   -88.4439    5.0821    4.8254    10.7434  
  10239 6      2.38297    4       4       1.54164    1.54164    -25.8706    40.6688    17.4297     0.4205    0.9213    2.1149   
  10240 21     10.10608   7       8       10.96432   13.44654   235.2311    251.4335   126.806     1.9721    1.5577    9.3132   
  10241 18     8.5621     5       5       6.13891    6.13891    -154.3946   241.2239   -121.6435   6.8004    4.3791    2.3638   
  10242 8      3.51312    5       8       5.59274    8.38386    179.8941    173.6615   27.8213     1.2729    2.905     1.5032   
  10243 6      2.59218    2       10      0.96059    1.88568    45.9759     69.2104    24.3451     1.3286    2.1726    0.1556   
  10244 9      4.17846    4       5       1.45358    1.61042    39.4607     124.0858   -62.5026    1.3884    1.7317    3.3411   
  10245 7      3.02222    2       6       2.22286    7.48592    27.6182     191.9768   -57.1316    2.1421    1.5398    1.4623   
  10246 12     5.69462    15      18      26.25709   28.65784   -256.9223   149.2664   104.517     3.9952    2.0306    2.2982   
  10247 12     5.50651    3       4       3.96679    5.30634    154.4239    287.4469   -187.6484   0.8771    2.2258    4.8826   
  10248 6      2.53626    9       12      3.96503    4.55036    18.8358     62.3116    -40.0823    1.333     1.2879    1.7199   
  10249 12     5.57051    3       4       3.11036    3.39335    56.6455     146.6449   -65.8197    5.3584    0.6144    1.0155   
  10250 15     7.00617    2       9       0.03992    1.16506    5.5308      47.2101    -8.7972     4.536     4.6508    2.4656   
  10251 18     8.53404    4       6       0.67485    2.07922    -25.0933    90.5973    -10.5371    0.5866    7.5592    3.3812   
  10252 17     8.22129    4       7       6.48186    12.68922   -181.7559   264.6757   -180.8941   2.8158    5.6387    4.623    
  10253 7      3.02407    2       5       2.31218    6.23246    25.7716     280.2919   158.52      0.0945    1.3472    2.6959   
  10254 9      4.0219     3       3       2.33811    2.33811    90.109      161.0585   -88.6985    1.4488    2.9109    2.3199   
  10255 14     6.54429    3       3       3.1174     3.1174     -36.2065    155.6225   14.9739     5.7631    0.8343    2.5785   
  10256 9      4.01037    2       4       1.0017     1.61294    -35.4981    93.7855    -19.6794    2.4759    0.4981    3.0715   
  10257 22     10.56257   8       15      15.64174   27.17274   5.1396      359.5831   -178.7693   6.8293    4.1519    6.0817   
  10258 13     6.07082    2       3       1.80669    2.54067    -33.47      183.0601   89.0229     5.8355    0.9198    1.3477   
