id,x,y,z,g_x,g_y,g_z,M,R,grpid
4676135,23.536236,78.095055,51.779713,23.534327,78.09003,51.775673,6.0621287E10,80.156166,27000100004150
4969376,43.766968,79.147675,62.286964,43.76662,79.147156,62.28661,6.0635656E10,80.16148,27000100006224
5066112,37.099804,36.932377,92.91385,37.10006,36.932068,92.914215,6.069785E10,80.187645,27000200000463
5071055,84.84216,96.52032,61.203056,84.848854,96.52343,61.20917,6.0754665E10,80.21008,27000100006570
5411507,39.411648,27.317947,47.66166,39.412407,27.317965,47.66285,6.0761575E10,80.21652,27000100002235
5390222,64.56688,0.20125507,86.25843,64.56728,0.20330758,86.2586,6.0830052E10,80.24695,27000200000773
5534757,71.59665,35.955345,32.556793,71.597664,35.956783,32.558453,6.0866204E10,80.26366,27000200000403
5124410,48.73379,22.232363,53.27587,48.732357,22.231697,53.27598,6.089302E10,80.27612,27000100006853
4439953,84.095474,99.74743,58.177647,84.09194,99.75242,58.17877,6.090931E10,80.28327,27000100007007
4267666,9.477354,73.11441,37.757263,9.477899,73.13004,37.76597,6.0954915E10,80.299225,27000100003227
980135,92.69553,38.151535,60.49775,92.69658,38.150517,60.497696,6.1011493E10,80.325714,27000200001005
3685702,44.6885,77.29031,11.132342,44.695343,77.29969,11.132215,6.113144E10,80.380135,27000100000832
5011148,60.305984,82.34371,24.64262,60.307594,82.343315,24.64118,6.1161075E10,80.39486,27000100006125
5486491,53.063435,93.34181,17.98897,53.064587,93.34698,17.989094,6.1188542E10,80.40676,27000100005533
5273722,31.158579,30.465601,5.084943,31.157309,30.462341,5.0845494,6.1352153E10,80.478065,27000200001044
5207398,76.41128,55.031284,48.723152,76.410866,55.027195,48.727985,6.1371367E10,80.48365,27000200000331
4342694,36.77326,37.62043,71.1985,36.77598,37.619938,71.19958,6.1381874E10,80.486305,27000100001833
5438186,68.77865,81.135254,83.99817,68.78172,81.13423,83.998535,6.1400474E10,80.49814,27000200001452
5739349,32.17147,66.272995,9.23462,32.17231,66.27352,9.233407,6.1427876E10,80.50916,27000100001814
5484078,16.296415,80.5616,74.21068,16.298038,80.56222,74.210464,6.1648597E10,80.60349,27000100006510
5205895,44.461945,6.396097,25.193602,44.460518,6.3970337,25.193865,6.1654348E10,80.60376,27000100006913
5358797,88.44801,49.537064,3.6889648,88.44903,49.540268,3.6940603,6.1739495E10,80.642,27000100002373
5521669,36.34759,55.43775,2.4582512,36.347275,55.4356,2.4575384,6.1789188E10,80.66623,27000200001388
5688009,96.8395,17.51601,67.35106,96.83854,17.516468,67.35083,6.1855236E10,80.69521,27000200002346
5423392,8.008415,37.70072,54.707928,8.009768,37.698303,54.707066,6.2005629E10,80.75637,27000100007178
5063024,4.781417,13.715191,53.740166,4.772795,13.722891,53.73719,6.2084895E10,80.7908,27000100006858
5597977,90.54023,60.83459,5.0959425,90.53979,60.833828,5.0935206,6.2251659E10,80.86755,27000200001689
5503630,39.927094,82.31009,1.6133752,39.925453,82.308266,1.6160581,6.230877E10,80.888695,27000200001593
5395129,27.45902,83.04127,82.34885,27.45973,83.041306,82.347855,6.2314066E10,80.895454,27000200000171
5410540,24.832136,73.4056,75.57005,24.832514,73.40571,75.574135,6.2337581E10,80.90572,27000200000718
5274501,49.158913,43.2428,79.32106,49.16101,43.245018,79.324104,6.2369575E10,80.916016,27000100007140
4775963,91.49216,41.800434,89.61091,91.49202,41.804924,89.61384,6.240009E10,80.92812,27000100005136
2357843,34.566036,97.118126,10.534062,34.56592,97.11821,10.532524,6.2413029E10,80.93359,27000100005570
5276848,59.06806,72.824295,24.420458,59.069744,72.82675,24.416803,6.2431818E10,80.94643,27000100007506
5770106,98.65276,70.524254,48.39549,98.65301,70.52127,48.395283,6.2495863E10,80.97028,27000100007297
5540730,57.974297,98.855934,61.371502,57.975555,98.8538,61.371273,6.2563033E10,80.99802,27000200000984
5558198,5.6227407,63.997578,48.076073,5.6655836,63.758305,48.195473,6.2572818E10,81.00444,27000100000241
2851245,49.090958,79.35179,62.61853,49.08493,79.35727,62.6189,6.2606057E10,81.020775,27000100004263
4997723,49.527725,99.03843,8.044004,49.53314,99.0379,8.044257,6.2687932E10,81.05616,27000100005887
5566709,12.680398,92.15573,56.971245,12.682445,92.15838,56.971813,6.2762938E10,81.084755,27000200001429
3370331,10.774189,33.869503,93.25731,10.711983,33.58266,93.39082,6.2845334E10,81.121925,27000000007483
7610822,58.553413,41.275913,91.24373,58.556118,41.277386,91.24061,6.2944629E10,81.16617,27000100005634
5395759,40.34855,81.62393,48.670753,40.34602,81.6218,48.671368,6.2953697E10,81.16704,27000200000369
5202322,58.77415,30.419388,17.480429,58.770683,30.419018,17.483772,6.2985396E10,81.18577,27000100006957
5385294,19.035725,53.215145,0.08084107,19.038849,53.213737,0.083175175,6.3088026E10,81.22514,27000200000672
4942431,0.7330603,24.25841,47.07951,0.7396834,24.261381,47.082916,6.31448E10,81.24903,27000100005610
4886310,20.847876,81.43658,52.269115,20.848787,81.439545,52.266716,6.3175479E10,81.26509,27000100004261
5634039,71.154175,73.76677,83.00383,71.155975,73.7665,83.00544,6.3209091E10,81.28023,27000200001758
4815358,2.4848835,74.48941,37.694057,2.4820333,74.49152,37.692303,6.3266312E10,81.30185,27000100006162
2783775,75.237175,41.72412,13.778961,75.23879,41.72592,13.777787,6.3291163E10,81.311165,27000100006364
4865252,18.766373,39.01189,61.215504,18.766941,39.011436,61.21564,6.3388086E10,81.35721,27000200000883
4300230,35.68214,10.975075,44.16077,35.680542,10.975744,44.159473,6.3415042E10,81.36401,27000100005754
60148008,61.583054,2.9003193,24.252365,61.57998,2.9034982,24.245275,6.3473119E10,81.393364,27000100001776
5186462,45.269722,34.782677,10.665227,45.27027,34.781635,10.663712,6.3475212E10,81.394066,27000200000234
4881822,19.035378,14.486659,64.49778,19.031689,14.492396,64.49881,6.353066E10,81.41637,27000100005637
4392664,63.706844,75.49242,17.13875,63.704845,75.49699,17.136387,6.3554556E10,81.42604,27000100003894
5466493,63.00882,40.15991,35.425102,63.007122,40.158535,35.425083,6.3578833E10,81.43682,27000200000163
4269866,19.371365,86.51585,41.61864,19.377792,86.5174,41.614277,6.359178E10,81.44512,27000100003619
5219711,59.87247,34.568287,10.032783,59.868362,34.566185,10.028076,6.3602856E10,81.44587,27000200000138
5509269,71.57139,53.970543,67.75023,71.579544,53.966213,67.75775,6.3633465E10,81.45863,27000100002698
4763775,54.0578,2.8948808,4.4918885,54.04607,2.8977604,4.4906683,6.3649829E10,81.47058,27000100005006
4850905,39.857296,58.326458,7.2863526,39.855312,58.333416,7.2840514,6.3703376E10,81.488014,27000100005270
5978325,76.569305,60.368267,72.23945,76.56904,60.368645,72.24057,6.3760916E10,81.51439,27000100003920
5401354,66.75063,63.28091,14.576203,66.75154,63.279236,14.573077,6.3764533E10,81.51477,27000200000684
5207580,40.912205,70.590385,8.774068,40.905594,70.58637,8.773984,6.3810183E10,81.53788,27000100007122
3371545,56.064148,91.98647,60.228474,56.07043,91.98523,60.228573,6.3872348E10,81.56359,27000100005653
5475111,83.92893,35.637146,52.781174,83.925995,35.635124,52.78537,6.389819E10,81.57523,27000200001249
5231750,74.3295,24.016174,81.00093,74.33434,24.018005,81.0025,6.4077672E10,81.65215,27000200000119
3760633,50.17721,5.544673,19.410612,50.17783,5.5428042,19.410059,6.4102912E10,81.66106,27000000007036
5538550,8.732168,40.240677,80.16502,8.7319145,40.240585,80.16526,6.4119988E10,81.665146,27000200000820
5226013,44.33243,10.55158,10.694493,44.333256,10.549342,10.695856,6.4145195E10,81.67728,27000200000625
3735335,20.231518,95.90862,60.64733,20.229918,95.9086,60.650124,6.4204177E10,81.70349,27000100003736
5141855,42.81239,16.88879,51.97641,42.812996,16.889042,51.973297,6.4252531E10,81.72305,27000100006612
5615238,81.62605,27.280563,75.28658,81.6286,27.286272,75.2879,6.4340087E10,81.760735,27000100007309
3603201,21.570894,97.6764,94.55363,21.571007,97.67919,94.55488,6.4476979E10,81.8159,27000100006563
4862705,7.5217896,36.72845,55.80199,7.520629,36.728924,55.801014,6.4528306E10,81.83844,27000100001797
3608219,37.482456,23.407593,98.38734,37.49035,23.414768,98.39043,6.4637428E10,81.88596,27000100000446
6684811,37.64179,89.957596,43.924232,37.63905,89.95602,43.92297,6.4666845E10,81.899605,27000100006709
4087394,37.11332,84.61273,89.7025,37.12448,84.619095,89.6999,6.4667152E10,81.89855,27000100002352
5228868,94.16193,71.22304,62.975742,94.158646,71.22275,62.978764,6.4756498E10,81.940056,27000200000254
5168795,91.1466,59.051224,25.844769,91.14626,59.051052,25.84662,6.4861061E10,81.98109,27000100006876
5158342,69.25607,30.914427,25.248863,69.256645,30.914661,25.2484,6.4945918E10,82.01617,27000100006260
4735326,18.033943,73.28623,18.855215,18.032312,73.28457,18.849552,6.4955539E10,82.02397,27000100004845
5159472,3.0188453,73.348434,42.807007,3.0146582,73.34573,42.809395,6.4960827E10,82.02651,27000200000044
5142378,73.497,26.59992,29.62047,73.49546,26.60088,29.620266,6.5031012E10,82.0506,27000200001922
5271503,78.34397,41.4324,47.788937,78.34404,41.435356,47.78766,6.5112539E10,82.084435,27000200000509
5043200,35.047413,30.4244,52.804935,35.041218,30.426624,52.804146,6.5422934E10,82.216736,27000100006822
3358514,83.93676,32.936302,64.68891,83.94221,32.91962,64.68797,6.5442435E10,82.22475,27000100002139
4401004,83.37313,24.576063,50.945087,83.37295,24.577139,50.946964,6.5451311E10,82.232445,27000100006453
3583192,78.59404,96.654045,9.341287,78.599846,96.65932,9.334863,6.5643434E10,82.310455,27000000006958
59902567,78.52321,96.59131,9.408596,78.599846,96.65932,9.334863,6.5643434E10,82.310455,27000000006958
4695163,23.257654,26.989704,77.00345,23.258257,26.989277,77.0042,6.5678148E10,82.32561,27000100004392
2795428,96.70917,97.13024,79.52415,96.710304,97.13229,79.52394,6.5693516E10,82.32765,27000100005392
4801568,99.544556,69.83211,38.634216,99.54514,69.830284,38.636795,6.5772356E10,82.36678,27000100006054
7148706,36.099346,11.519602,7.8683515,36.099037,11.519355,7.8707786,6.5772954E10,82.360855,27000100003550
4346046,96.88377,13.817186,43.737816,96.8854,13.820669,43.731613,6.5777181E10,82.366,27000100000112
4890330,62.89041,8.914028,88.37723,62.88866,8.914765,88.38015,6.5819464E10,82.3795,27000200000759
4887707,69.37393,38.429832,18.08931,69.38061,38.42625,18.091885,6.5830527E10,82.38612,27000100002615
5142244,92.80685,72.2717,49.805634,92.80897,72.270546,49.807686,6.5857978E10,82.397865,27000200000150
3682624,95.50445,17.269432,44.401012,95.51266,17.267977,44.40384,6.5969734E10,82.44676,27000100000761
5090516,23.36729,80.85262,44.420753,23.363121,80.85269,44.42019,6.5998397E10,82.45937,27000100007025
5256081,25.903461,57.1411,52.252666,25.90332,57.141254,52.252167,6.6021794E10,82.46968,27000100007223
4711159,61.732986,80.01564,22.065369,61.735798,80.01892,22.063522,6.60683E10,82.48816,27000200000193
5474147,59.738617,42.64322,21.773952,59.737545,42.643013,21.774343,6.6075488E10,82.4882,27000200000734
4830021,39.411743,42.584785,96.81784,39.412643,42.583805,96.81459,6.6098733E10,82.49793,27000100005034
5968260,14.906762,77.92498,45.187473,14.910488,77.92928,45.18349,6.6110464E10,82.50458,27000100004194
4875609,90.19848,53.458786,5.2956305,90.19679,53.457417,5.2987976,6.616057E10,82.52284,27000100005678
5202494,58.198456,87.00134,74.454025,58.196907,87.00113,74.45492,6.6187411E10,82.53553,27000200000146
5176035,74.98456,41.801563,13.473146,74.991005,41.807564,13.474071,6.6230362E10,82.553734,27000100005016
5397521,16.787212,73.871185,96.37821,16.786375,73.871414,96.37978,6.6272788E10,82.570915,27000200000082
5478026,18.76828,0.4786814,33.43649,18.765701,0.48048234,33.436,6.6274263E10,82.56892,27000200000856
5093124,99.52365,74.86661,48.475285,99.526505,74.86267,48.478207,6.629827E10,82.58129,27000100006958
5072008,43.506306,4.3505497,21.759737,43.506496,4.354593,21.756618,6.6323182E10,82.59143,27000100007362
3491868,9.305289,32.522728,55.153694,9.304477,32.521572,55.154358,6.6359874E10,82.60642,27000100007286
3680938,41.08219,48.8657,99.299614,41.077312,48.870285,99.30591,6.6360906E10,82.607704,27000100000804
60184840,5.0831094,88.8844,47.43227,5.0456386,88.90283,47.368004,6.6376876E10,82.61781,27000100002921
5275896,5.3316903,70.773674,29.270155,5.3316617,70.773155,29.270288,6.6380902E10,82.619705,27000200000202
5216045,67.29698,66.59236,95.452644,67.29872,66.5934,95.45254,6.6392322E10,82.624664,27000100006081
5000935,72.79948,23.950321,62.856853,72.8121,23.9558,62.86004,6.6444677E10,82.646416,27000100006255
5073321,89.04064,59.474438,30.863031,89.035034,59.475937,30.864996,6.6564338E10,82.69386,27000100005955
4992953,89.23779,65.56307,55.73067,89.23927,65.56502,55.72911,6.6594361E10,82.70477,27000100006190
5092203,34.147022,90.06798,95.77383,34.145782,90.06395,95.775764,6.6692563E10,82.74213,27000100006802
60154964,3.701484,85.44352,58.23525,3.6330974,85.45312,58.26989,6.6694013E10,82.74769,27000100002199
5052790,5.604464,84.26261,57.33934,5.605995,84.27185,57.336147,6.669609E10,82.74551,27000100001777
4356225,61.728203,80.89395,72.933266,61.726124,80.89381,72.932274,6.6709729E10,82.7527,27000100002754
4446486,18.682066,35.45206,72.9916,18.682255,35.455746,72.99369,6.6734719E10,82.76127,27000100004273
5260781,73.882355,54.11187,39.03652,73.884026,54.11188,39.03749,6.6776691E10,82.780914,27000100004895
5116117,39.924225,9.656332,9.987766,39.929382,9.653721,9.989703,6.6777993E10,82.78347,27000100006610
4776498,23.474552,39.613415,64.151,23.471712,39.613125,64.15249,6.6783207E10,82.779945,27000100004849
4917804,25.852577,12.534428,15.482626,25.857162,12.531186,15.483367,6.6791903E10,82.78973,27000100005412
5389458,17.644066,81.27632,23.524204,17.643713,81.282364,23.525373,6.6792251E10,82.78675,27000200000520
3262338,1.14085,72.55386,48.3084,1.147424,72.551575,48.30614,6.6811609E10,82.79584,27000100002477
2870625,69.03856,31.65859,23.23266,69.033905,31.65703,23.238605,6.6823709E10,82.80015,27000100003945
3703979,17.671492,17.50603,19.730154,17.662584,17.501266,19.737282,6.6967257E10,82.85777,27000100002785
5520547,61.71847,7.066811,23.47953,61.720783,7.0660644,23.481407,6.7092087E10,82.911736,27000200000972
4316774,49.529255,78.202805,29.693987,49.53902,78.19201,29.687164,6.7126395E10,82.92693,27000100003454
2078589,77.9507,9.913986,33.173756,77.949646,9.914955,33.1681,6.7250721E10,82.9765,27000100003768
5128540,16.636883,85.187584,48.003716,16.636957,85.185265,48.004562,6.7255992E10,82.97656,27000100007142
5101357,47.19295,99.798584,0.9625847,47.19346,99.79687,0.96402293,6.7308114E10,83.001785,27000100007126
4897074,90.66847,26.330294,47.87314,90.66784,26.331455,47.86881,6.7343106E10,83.010414,27000100005925
5205670,51.512295,91.748665,58.263424,51.51182,91.74503,58.263626,6.736622E10,83.02091,27000100007541
4915941,57.904,32.066914,8.874901,57.90795,32.064285,8.875249,6.7405554E10,83.03885,27000100005932
4903814,48.23622,84.72634,86.90392,48.23027,84.72591,86.901634,6.7467846E10,83.06739,27000100006315
4744365,75.25682,25.061325,66.60062,75.25519,25.063862,66.59973,6.7535528E10,83.093414,27000100004684
4701657,53.473988,16.380554,5.850365,53.477535,16.379812,5.8498435,6.7549692E10,83.10118,27000100004336
5042632,54.708157,32.337925,31.17826,54.71089,32.339176,31.176994,6.7549721E10,83.09564,27000100005900
3147890,36.700253,53.954678,2.1497207,36.693115,53.948933,2.1440063,6.7550532E10,83.101166,27000100004062
5177637,89.62072,63.874214,61.621387,89.62131,63.874344,61.620243,6.7577876E10,83.107216,27000200000168
5162052,18.358398,34.22994,10.931302,18.358976,34.232136,10.932813,6.7579068E10,83.107185,27000200000062
4895876,18.66039,23.088444,66.93729,18.662151,23.088081,66.938644,6.7583447E10,83.10888,27000100005508
3346672,69.23706,99.75995,71.743904,69.23746,99.76291,71.74316,6.761567E10,83.12344,27000200000589
3219275,17.293571,34.861694,20.559135,17.291153,34.858692,20.557322,6.7747308E10,83.1769,27000100005976
5039832,7.2253556,14.9265,2.8307302,7.221601,14.923237,2.8279831,6.7782025E10,83.19478,27000100006496
5264096,86.47368,77.745544,46.322388,86.47347,77.74576,46.32092,6.7833545E10,83.21485,27000200000607
5145863,70.03793,75.5879,66.19467,70.03819,75.587776,66.192375,6.7843351E10,83.21733,27000100007573
4617989,85.52208,60.37202,59.269745,85.51667,60.380955,59.272064,6.7892322E10,83.2376,27000100004820
4380512,33.72265,40.37647,76.54503,33.721043,40.3788,76.54482,6.7922006E10,83.24947,27000100003849
1359273,86.51002,35.117493,77.78122,86.51021,35.117287,77.78063,6.7938054E10,83.25895,27000100002479
5119003,82.98959,99.14788,68.05895,82.98815,99.1462,68.06043,6.7981754E10,83.27497,27000100007029
5458179,91.118744,68.19508,18.112167,91.117775,68.192955,18.112272,6.8015256E10,83.28865,27000200000444
5181066,21.22234,71.47514,14.64314,21.222187,71.47142,14.641302,6.8023652E10,83.29471,27000100007562
4910674,70.071396,50.372677,72.39725,70.06949,50.37617,72.393936,6.8046266E10,83.29788,27000100005640
5024266,20.518042,80.17823,53.9074,20.514822,80.17837,53.908325,6.8232749E10,83.37483,27000100003430
5464421,78.20498,73.07932,50.417355,78.20498,73.07892,50.416164,6.8238217E10,83.38204,27000200001212
4935762,35.13783,47.724815,66.575874,35.137012,47.720184,66.57962,6.8284359E10,83.39993,27000100005594
4925798,7.512484,98.44378,65.74617,7.5095057,98.44279,65.7446,6.8294316E10,83.40038,27000100005557
4992216,78.64342,42.882233,3.1843145,78.64414,42.883717,3.1857502,6.8311728E10,83.412254,27000100006273
5514929,41.043037,57.460907,12.347396,41.04352,57.461544,12.348195,6.8336521E10,83.422424,27000100006625
5148383,76.068146,70.088,90.09927,76.06833,70.09139,90.096695,6.8338356E10,83.42072,27000100007408
5108772,82.85482,25.135044,51.06056,82.85591,25.134413,51.061707,6.8364911E10,83.4348,27000100007487
2326297,57.18706,43.662792,84.37992,57.186813,43.661972,84.380356,6.8379972E10,83.43505,27000100004388
4944140,24.455294,11.96758,85.455734,24.455845,11.969928,85.459816,6.8394979E10,83.44425,27000100006079
2601263,1.3750904,44.88721,83.81472,1.3752786,44.88737,83.817055,6.8547719E10,83.508766,27000100004959
5128759,55.82075,37.78237,2.9478488,55.82085,37.77926,2.94665,6.856099E10,83.50934,27000100005929
5237385,7.43318,48.056694,49.803715,7.4343357,48.058926,49.811222,6.856679E10,83.51101,27000100006521
170587,69.96142,56.735176,72.85454,69.96288,56.736294,72.860596,6.8604363E10,83.52854,27000100001151
4326822,15.829251,78.008026,48.162983,15.825496,78.00705,48.164738,6.8684759E10,83.55796,27000100003788
5479876,19.55211,79.82821,52.5697,19.553402,79.82824,52.56889,6.8737581E10,83.58348,27000100006143
4953828,91.39139,76.86444,44.537914,91.39303,76.864044,44.535908,6.875331E10,83.58638,27000100006766
4938145,22.719969,65.27228,10.809716,22.718355,65.27318,10.810023,6.8766507E10,83.594055,27000100006432
5426994,83.877266,29.080406,88.28542,83.87887,29.08135,88.28423,6.8839916E10,83.62625,27000200000350
6079566,32.30312,66.205444,10.063676,32.299263,66.20582,10.0669775,6.8881449E10,83.63828,27000100003860
