id,M,R,grpid,Num,SM
4515957,2.58377751E12,105.53268,12000000000069,195,9.9872531E8
4515957,2.58377751E12,105.53268,12000000000069,195,9.9872531E8
4515957,2.58377751E12,105.53268,12000000000069,195,9.9872531E8
4515957,2.58377751E12,105.53268,12000000000069,195,9.9872531E8
4516166,2.58377751E12,105.53268,12000000000069,195,2.7896456E7
4516166,2.58377751E12,105.53268,12000000000069,195,4.1027284E7
4516166,2.58377751E12,105.53268,12000000000069,195,5.1778444E7
4516166,2.58377751E12,105.53268,12000000000069,195,5.4216048E7
4516166,2.58377751E12,105.53268,12000000000069,195,5.4216048E7
4516166,2.58377751E12,105.53268,12000000000069,195,5.4216048E7
4516166,2.58377751E12,105.53268,12000000000069,195,5.4216048E7
4516166,2.58377751E12,105.53268,12000000000069,195,5.4216048E7
4516166,2.58377751E12,105.53268,12000000000069,195,5.4216048E7
4517383,2.58377751E12,105.53268,12000000000069,195,1.8861118E7
4517383,2.58377751E12,105.53268,12000000000069,195,3.0946906E7
4517383,2.58377751E12,105.53268,12000000000069,195,3.213815E7
4517383,2.58377751E12,105.53268,12000000000069,195,3.698422E7
4517383,2.58377751E12,105.53268,12000000000069,195,3.698422E7
4517383,2.58377751E12,105.53268,12000000000069,195,3.698422E7
4517383,2.58377751E12,105.53268,12000000000069,195,3.698422E7
4517383,2.58377751E12,105.53268,12000000000069,195,3.698422E7
4517383,2.58377751E12,105.53268,12000000000069,195,3.698422E7
4518061,2.58377751E12,105.53268,12000000000069,195,1.4216398E7
4518061,2.58377751E12,105.53268,12000000000069,195,1.5513911E7
4518061,2.58377751E12,105.53268,12000000000069,195,1.6788774E7
4518061,2.58377751E12,105.53268,12000000000069,195,1.6788774E7
4518061,2.58377751E12,105.53268,12000000000069,195,1.6788774E7
4518061,2.58377751E12,105.53268,12000000000069,195,1.6788774E7
4518061,2.58377751E12,105.53268,12000000000069,195,1.6788774E7
4518124,2.58377751E12,105.53268,12000000000069,195,8.2651136E7
4518124,2.58377751E12,105.53268,12000000000069,195,4.4538272E8
4518124,2.58377751E12,105.53268,12000000000069,195,6.2587917E8
4518124,2.58377751E12,105.53268,12000000000069,195,8.0407462E8
4518124,2.58377751E12,105.53268,12000000000069,195,8.4759104E8
4518124,2.58377751E12,105.53268,12000000000069,195,8.6176461E8
4518124,2.58377751E12,105.53268,12000000000069,195,8.6176461E8
4518124,2.58377751E12,105.53268,12000000000069,195,8.6176461E8
4518124,2.58377751E12,105.53268,12000000000069,195,8.6176461E8
4518124,2.58377751E12,105.53268,12000000000069,195,8.6176461E8
5299585,1.2250187E12,82.28877,12000000000311,83,4.803092E9
5299585,1.2250187E12,82.28877,12000000000311,83,8.3377874E9
5299585,1.2250187E12,82.28877,12000000000311,83,9.8596127E9
5299585,1.2250187E12,82.28877,12000000000311,83,1.13602673E10
5299585,1.2250187E12,82.28877,12000000000311,83,1.20518482E10
5299585,1.2250187E12,82.28877,12000000000311,83,1.22961439E10
5299585,1.2250187E12,82.28877,12000000000311,83,1.24450079E10
5299585,1.2250187E12,82.28877,12000000000311,83,1.2554539E10
5299585,1.2250187E12,82.28877,12000000000311,83,1.27802993E10
5299585,1.2250187E12,82.28877,12000000000311,83,1.28135066E10
